Name,SMILES,Mol Wt,LogP,TPSA,HBD,HBA,AtomCount,RotatableBonds,MR,Lipinski,Ghose,Veber,Egan,PassScore
"1-propanaminium, 3-carboxy-2-hydroxy-n,n,n-trimethyl-, inner salt",C[N+](C)(C)CC(CC(=O)O)O,162.209,-0.4717999999999998,57.53,2,2,11,4,41.159,True,False,True,True,3
Sulfanitran,CC(=O)NC1=CC=C(C=C1)S(=O)(=O)NC2=CC=C(C=C2)[N+](=O)[O-],335.34100000000007,2.354,118.41,2,5,23,5,84.65060000000004,True,True,True,True,4
"Benzenemethanol, 4-hydroxy-alpha-(1-((1-methyl-3-phenylpropyl)amino)ethyl)-, hydrochloride (1:1)",CC(CCC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O.Cl,335.87499999999994,3.846800000000005,52.489999999999995,3,3,23,7,97.13730000000004,True,True,True,True,4
Phentolamine Hydrochloride,CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC(=CC=C3)O.Cl,317.82,3.262220000000002,47.86,2,4,22,4,93.84450000000004,True,True,True,True,4
Afalanine,CC(=O)NC(CC1=CC=CC=C1)C(=O)O,207.22899999999998,0.8183999999999998,66.4,2,2,15,4,55.38650000000002,True,False,True,True,3
Adiphenine Hydrochloride,CCN(CC)CCOC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2.Cl,347.886,4.125300000000005,29.54,0,3,24,8,100.72200000000005,True,True,True,True,4
Alexidine dihydrochloride,CCCCC(CC)CN=C(N)NC(=NCCCCCCN=C(N)NC(=NCC(CC)CCCC)N)N.Cl.Cl,581.7260000000005,4.261200000000004,177.58,6,4,38,19,171.8049999999998,False,False,False,False,0
Meticillin sodium,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)C3=C(C=CC=C3OC)OC)C(=O)[O-])C.[Na+],402.4040000000002,-3.381599999999997,108.0,1,7,27,5,91.89920000000005,True,False,True,False,2
Piperidolate Hydrochloride,CCN1CCCC(C1)OC(=O)C(C2=CC=CC=C2)C3=CC=CC=C3.Cl,359.897,4.267800000000005,29.54,0,3,25,5,103.20300000000005,True,True,True,True,4
Furegrelate,C1=CC(=CN=C1)CC2=CC3=C(C=C2)OC(=C3)C(=O)O,253.25699999999998,3.1168000000000013,63.33,1,3,19,3,70.21630000000003,True,False,True,True,3
DL-Triiodothyronine,C1=CC(=C(C=C1OC2=C(C=C(C=C2I)CC(C(=O)O)N)I)I)O,650.9760000000001,3.9527000000000014,92.78,3,4,23,5,112.08900000000003,True,False,True,True,3
Nppb,C1=CC=C(C=C1)CCCNC2=C(C=C(C=C2)[N+](=O)[O-])C(=O)O,300.314,3.3377000000000008,92.47000000000001,2,4,22,7,83.30840000000005,True,True,True,True,4
Nomifensine Maleate,CN1CC(C2=C(C1)C(=CC=C2)N)C3=CC=CC=C3.C(=C\C(=O)O)\C(=O)O,354.4060000000001,2.5579,103.86,3,4,26,3,99.88500000000008,True,True,True,True,4
Alexidine,CCCCC(CC)CN=C(N)NC(=NCCCCCCN=C(N)NC(=NCC(CC)CCCC)N)N,508.8040000000004,3.4176000000000037,177.58,6,4,36,19,157.30899999999988,False,False,False,False,0
Morantel,CC1=C(SC=C1)/C=C/C2=NCCCN2C,220.34099999999992,2.803720000000001,15.6,0,3,15,2,67.63900000000002,True,False,True,True,3
Benzamil hydrochloride,C1=CC=C(C=C1)CN=C(N)NC(=O)C2=C(N=C(C(=N2)Cl)N)N.Cl,356.21700000000004,0.9609000000000001,145.29999999999998,4,6,23,3,92.34939999999999,True,True,False,False,2
Epiquinidine,COC1=CC2=C(C=CN=C2C=C1)[C@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,324.4240000000001,3.173200000000002,45.59,1,4,24,4,95.02680000000007,True,True,True,True,4
(2R)-2-(((9H-fluoren-9-ylmethoxy)carbonyl)amino)-4-methylpentanoic acid,CC(C)C[C@H](C(=O)O)NC(=O)OCC1C2=CC=CC=C2C3=CC=CC=C13,353.41800000000006,4.024400000000003,75.63000000000001,2,3,26,6,99.08350000000004,True,True,True,True,4
Hydrastinine,CN1CCC2=CC3=C(C=C2C1O)OCO3,207.22899999999996,0.8941000000000001,41.93000000000001,1,4,15,0,53.85880000000004,True,False,True,True,3
Monomethyl sulfate,COS(=O)(=O)O,112.10599999999998,-0.5643999999999998,63.60000000000001,1,3,6,1,18.5576,True,False,True,True,3
TFMPP hydrochloride,C1CN(CCN1)C2=CC=CC(=C2)C(F)(F)F.Cl,266.6939999999999,2.5368,15.27,1,2,17,1,63.774700000000024,True,False,True,True,3
"3H-Pyrido(3,4-b)indol-7-ol, 4,9-dihydro-1-methyl-, hydrochloride (1:1)",CC1=NCCC2=C1NC3=C2C=CC(=C3)O.Cl,236.70200000000003,2.660400000000001,48.379999999999995,2,2,16,0,67.99350000000001,True,False,True,True,3
Pridinol mesylate,CS(=O)(=O)O.C1CCN(CC1)CCC(C2=CC=CC=C2)(C3=CC=CC=C3)O,391.533,3.3025000000000024,77.84,2,4,27,5,108.26340000000006,True,True,True,True,4
Fendiline Hydrochloride,CC(C1=CC=CC=C1)NCCC(C2=CC=CC=C2)C3=CC=CC=C3.Cl,351.921,5.981200000000006,12.03,1,1,25,7,109.45170000000003,True,False,True,False,2
Pipenzolate Bromide,CC[N+]1(CCCC(C1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C.[Br-],434.3740000000001,0.09860000000000163,46.53,1,3,27,5,101.45620000000007,True,True,True,True,4
Mescaline hydrochloride,COC1=CC(=CC(=C1OC)OC)CCN.Cl,247.72199999999995,1.6353999999999997,53.71,1,4,16,5,66.10440000000003,True,False,True,True,3
"Benzeneethanamine, N,alpha-dimethyl-, hydrochloride (1:1)",CC(CC1=CC=CC=C1)NC.Cl,185.69799999999998,2.2588000000000004,12.03,1,1,12,3,55.91570000000004,True,False,True,True,3
P-(3-Methyl-2-oxiranyl)phosphonic acid,CC1C(O1)P(=O)(O)O,138.059,-0.09110000000000007,70.06,2,2,8,1,26.37909999999999,True,False,True,True,3
"3,6-Diamino-10-methylacridinium",C[N+]1=C2C=C(C=CC2=CC3=C1C=C(C=C3)N)N,224.28699999999998,1.9818999999999993,55.92,2,2,17,0,71.45480000000002,True,False,True,True,3
Aklomide,C1=CC(=C(C=C1[N+](=O)[O-])Cl)C(=O)N,200.581,1.3471000000000002,86.23,1,3,13,2,46.624300000000005,True,False,True,True,3
"alpha-Hydrazinyl-3,4-dihydroxy-alpha-methylbenzenepropanoic acid",CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)NN,226.232,-0.05309999999999998,115.81,5,5,16,4,56.83950000000002,True,False,True,True,3
Ethylmercury thiosalicylate,CC[Hg]SC1=CC=CC=C1C(=O)O,382.8340000000001,2.9126000000000003,37.3,1,2,13,4,49.739300000000014,True,False,True,True,3
Erythromycin Propionate,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)OC(=O)CC)(C)O)C)C)O)(C)O,790.0010000000001,2.746500000000005,199.98,4,15,55,9,200.42219999999926,False,False,False,False,0
"Amoxicillin, L-",CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@H](C3=CC=C(C=C3)O)N)C(=O)O)C,365.4110000000001,0.023699999999999555,132.95999999999998,4,6,25,4,90.69370000000004,True,True,True,False,3
Velnacrine Maleate,C1CC(C2=C(C3=CC=CC=C3N=C2C1)N)O.C(=C\C(=O)O)\C(=O)O,330.34000000000003,1.8984999999999996,133.74,4,5,24,2,88.46480000000003,True,True,True,False,3
(R)-Timolol,CC(C)(C)NC[C@H](COC1=NSN=C1N2CCOCC2)O,316.4270000000001,0.5024999999999997,79.74000000000001,2,8,21,6,82.19850000000004,True,True,True,True,4
Methylbenzethonium,CC1=C(C=CC(=C1)C(C)(C)CC(C)(C)C)OCCOCC[N+](C)(C)CC2=CC=CC=C2,426.6650000000002,6.380820000000007,18.46,0,2,31,11,131.71240000000003,True,False,False,False,1
"Benzyldimethyl(2-(2-((4-(1,1,3,3-tetramethylbutyl)-o-tolyl)oxy)ethoxy)ethyl)ammonium chloride",CC1=C(C=CC(=C1)C(C)(C)CC(C)(C)C)OCCOCC[N+](C)(C)CC2=CC=CC=C2.[Cl-],462.11800000000017,3.3848200000000013,18.46,0,2,32,11,131.71240000000003,True,False,False,True,2
5-(7-Chloroquinolin-4-ylamino)-2-diethylaminomethylphenol,CCN(CC)CC1=C(C=C(C=C1)NC2=C3C=CC(=CC3=NC=C2)Cl)O,355.8690000000001,5.179200000000005,48.39,2,4,25,6,104.76750000000004,True,True,True,False,3
Spectinomycin Dihydrochloride,C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)NC)O)NC)O)O.Cl.Cl,405.27500000000003,-2.081999999999998,129.51000000000002,5,9,25,2,90.85980000000002,True,False,True,False,2
Nadide phosphate monosodium,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)[O-])O)O)O)C(=O)N.[Na+],765.3910000000003,-7.1589,370.45,7,20,49,13,145.84980000000004,False,False,False,False,0
Morantel citrate,CC1=C(SC=C1)/C=C/C2=NCCCN2C.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,412.4640000000001,1.5552200000000003,147.73000000000002,4,7,28,7,104.73020000000008,True,True,False,False,2
Pronetalol hydrochloride,CC(C)NCC(C1=CC2=CC=CC=C2C=C1)O.Cl,265.784,3.293000000000002,32.26,2,2,18,4,79.29450000000004,True,False,True,True,3
(9R)-Cinchonan-9-ol,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](C3=CC=NC4=CC=CC=C34)O,294.398,3.1646000000000023,36.36,1,3,22,3,88.47480000000006,True,True,True,True,4
Sodium 5-(3-pyridinylmethyl)-2-benzofurancarboxylate,C1=CC(=CN=C1)CC2=CC3=C(C=C2)OC(=C3)C(=O)[O-].[Na+],275.239,-1.2138999999999995,66.16,0,4,20,3,67.58750000000002,True,False,True,False,2
alpha-Amino-3-hydroxy-4-oxo-1(4H)-pyridinepropanoic acid,C1=CN(C=C(C1=O)O)CC(C(=O)O)N,198.178,-1.0341999999999998,105.55,3,5,14,3,47.97800000000001,True,False,True,False,2
Pasiniazid,C1=CC(=C(C=C1N)O)C(=O)O.C1=CN=CC=C1C(=O)NN,290.27900000000005,0.35769999999999985,151.56,5,6,21,2,75.3691,True,True,False,False,2
Ramifenazone hydrochloride,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(C)C.Cl,281.78700000000003,2.726520000000001,38.96,1,4,19,3,81.75370000000004,True,False,True,True,3
3-Hydroxymethyl-beta-carboline,C1=CC=C2C(=C1)C3=C(N2)C=NC(=C3)CO,198.22499999999997,2.2083999999999997,48.91,2,2,15,1,59.52250000000002,True,False,True,True,3
"trans-2-Chloro-9-(3-(dimethylamino)propylidene)thioxanthene, hydrochloride",CN(C)CC/C=C/1\C2=CC=CC=C2SC3=C1C=C(C=C3)Cl.Cl,352.33,5.609800000000004,3.24,0,2,22,3,99.51500000000003,True,False,True,False,2
Pralidoxime Mesylate,C[N+]1=CC=CC=C1/C=N/O.CS(=O)(=O)[O-],232.261,-0.5193999999999999,93.67,1,5,15,1,52.619700000000016,True,False,True,True,3
Tenamfetamine hydrochloride,CC(CC1=CC2=C(C=C1)OCO2)N.Cl,215.67999999999995,1.7267999999999997,44.480000000000004,1,3,14,2,57.16640000000003,True,False,True,True,3
"1,2-Ethanedisulfonic Acid",C(CS(=O)(=O)O)S(=O)(=O)O,190.19799999999998,-1.237999999999999,108.74,2,4,10,3,32.831199999999995,True,False,True,False,2
Methcathinone hydrochloride,CC(C(=O)C1=CC=CC=C1)NC.Cl,199.681,1.8989999999999996,29.1,1,2,13,3,56.54220000000004,True,False,True,True,3
Uridine 5'-triphosphate sodium,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OP(=O)(O)[O-])O)O.[Na+].[Na+].[Na+],550.0860000000001,-13.384900000000005,272.86,4,15,32,8,80.40660000000004,False,False,False,False,0
2-((4-Chloro-3-methylphenyl)amino)benzoic acid,CC1=C(C=CC(=C1)NC2=CC=CC=C2C(=O)O)Cl,261.70799999999997,4.090220000000002,49.33,2,2,18,3,72.87300000000002,True,False,True,True,3
Ent-(14S)-3-Methoxy-17-methylmorphinan,CN1CC[C@@]23CCCC[C@H]2[C@@H]1CC4=C3C=C(C=C4)OC,271.40400000000005,3.3834000000000026,12.47,0,2,20,1,81.36900000000006,True,True,True,True,4
Gaboxadol hydrochloride,C1CNCC2=C1C(=O)NO2.Cl,176.603,0.03540000000000004,58.03,2,3,11,0,41.98740000000001,True,False,True,True,3
Propiomazine maleate,CCC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CC(C)N(C)C.C(=C\C(=O)O)\C(=O)O,456.56400000000025,4.543900000000003,98.15000000000002,2,6,32,7,126.19510000000011,True,True,True,True,4
Amobarbital sodium,CCC1(C(=O)NC(=O)[N-]C1=O)CCC(C)C.[Na+],248.25799999999995,-1.0268999999999986,77.34,1,3,17,4,58.700700000000026,True,False,True,False,2
Oxacyclotetradecane,CCCCCCCCCCCCOS(=O)(=O)O.CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O,1000.3400000000001,5.512300000000013,257.51,6,17,68,19,255.60259999999886,False,False,False,False,0
